date,value_raw,value_standardized,country,country_code,source_provider,source_url,COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,FREQUENCY
2008-07-01,3.024,3.024,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2008-08-01,3.01,3.01,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2008-09-01,3.115,3.115,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2008-10-01,3.368,3.368,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2008-11-01,3.353,3.353,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2008-12-01,3.433,3.433,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2009-01-01,3.468,3.468,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2009-02-01,3.547,3.547,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2009-03-01,3.7,3.7,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2009-04-01,3.694,3.694,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2009-05-01,3.729,3.729,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2009-06-01,3.777,3.777,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2009-07-01,3.81,3.81,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2009-08-01,3.831,3.831,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2009-09-01,3.823,3.823,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2009-10-01,3.799,3.799,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2009-11-01,3.791,3.791,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2009-12-01,3.78,3.78,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2010-01-01,3.83,3.83,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2010-02-01,3.87,3.87,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2010-03-01,3.858,3.858,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2010-04-01,3.868,3.868,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2010-05-01,3.909,3.909,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2010-06-01,3.911,3.911,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
2010-07-01,3.92,3.92,argentina,ARG,imf,https://api.imf.org/external/sdmx/2.1/data/ER/ARG.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,ARG,XDC_USD,EOP_RT,M
