forecast_origin,forecast_date,horizon,split,actual,forecast_point,forecast_mean,forecast_lower_10,forecast_upper_90,error,abs_error,sq_error,in_interval
2020-10-01,2020-11-01,1,validation,5555.275602812615,6852.513164140857,6865.042040273655,6172.527224802409,7539.171975226441,-1297.237561328242,1297.237561328242,1682825.2905208445,False
2020-10-01,2021-01-01,3,validation,4841.863004371764,6915.014585857193,6923.777030546634,5882.882124274391,7913.55543433433,-2073.1515814854292,2073.1515814854292,4297957.479815536,False
2020-10-01,2021-04-01,6,validation,4470.738472224253,7001.458897604912,7003.5719102933745,5722.882975093969,8332.044554323349,-2530.7204253806585,2530.7204253806585,6404545.871438861,False
2020-10-01,2021-10-01,12,validation,2269.211946488995,7146.4124423207295,7134.805262445013,5322.433861036156,8921.436467445106,-4877.200495831734,4877.200495831734,23787084.67654131,False
2020-11-01,2020-12-01,1,validation,5664.265569350756,6021.084624509484,6033.7996143252785,5336.8717717729905,6715.170657937017,-356.8190551587277,356.8190551587277,127319.83812436715,True
2020-11-01,2021-02-01,3,validation,4582.993424023525,6093.285490201379,6101.034766620862,5045.143108851869,7109.7195156741745,-1510.2920661778535,1510.2920661778535,2280982.12515977,False
2020-11-01,2021-05-01,6,validation,4032.831217910092,6159.712286149896,6159.929624061991,4833.545824818958,7526.734867392832,-2126.8810682398034,2126.8810682398034,4523623.078436887,False
2020-11-01,2021-11-01,12,validation,1588.37233054694,6263.248824093063,6248.966336333845,4385.680238741722,8089.759879548645,-4674.876493546123,4674.876493546123,21854470.229910094,False
2020-12-01,2021-01-01,1,validation,4841.863004371764,5647.10215453961,5659.81770265978,4964.518695911306,6342.357797155928,-805.2391501678458,805.2391501678458,648410.0889630344,False
2020-12-01,2021-03-01,3,validation,4055.2,5706.939113947345,5714.775506463267,4655.895768463435,6734.154008426498,-1651.7391139473448,1651.7391139473448,2728242.1005435595,False
2020-12-01,2021-06-01,6,validation,4060.0459080962846,5765.301685124602,5766.071423529302,4422.376172917685,7151.679136874558,-1705.2557770283174,1705.2557770283174,2907897.2650884506,False
2020-12-01,2021-12-01,12,validation,3139.2264604363068,5844.695541016976,5830.536464274494,3944.7290862853447,7702.646118548627,-2705.469080580669,2705.469080580669,7319562.94597801,False
2021-01-01,2021-02-01,1,validation,4582.993424023525,5753.788537216902,5766.45877954203,5073.222351445529,6445.120934433321,-1170.795113193377,1170.795113193377,1370761.1970774923,False
2021-01-01,2021-04-01,3,validation,4470.738472224253,5862.535546841693,5870.587182475697,4816.949402019412,6890.210382742243,-1391.7970746174396,1391.7970746174396,1937099.096913663,False
2021-01-01,2021-07-01,6,validation,2805.884166609781,5988.553605845864,5989.889928231,4663.878882077493,7364.11219121811,-3182.669439236083,3182.669439236083,10129384.759447321,False
2021-01-01,2022-01-01,12,validation,2361.645210710561,6153.3095694638705,6139.109214889746,4267.31124338607,7994.831062528236,-3791.6643587533094,3791.6643587533094,14376718.609440146,False
2021-02-01,2021-03-01,1,validation,4055.2,5083.792397693999,5096.558871821635,4392.363919575575,5780.053693599857,-1028.5923976939994,1028.5923976939994,1058002.3205938905,False
2021-02-01,2021-05-01,3,validation,4032.831217910092,5222.95527937791,5231.772322988541,4165.238277114033,6257.375871786787,-1190.1240614678181,1190.1240614678181,1416395.281684655,False
2021-02-01,2021-08-01,6,validation,3543.508985941734,5377.938461189554,5380.066293325757,4038.849976109449,6778.347216789241,-1834.42947524782,1834.42947524782,3365131.499657992,False
