forecast_origin,forecast_date,horizon,split,actual,forecast_point,forecast_mean,forecast_lower_10,forecast_upper_90,error,abs_error,sq_error,in_interval
2021-10-01,2021-11-01,1,validation,1588.37233054694,2618.821769736161,2621.6453758935404,1994.7002120569864,3260.289724905028,-1030.449439189221,1030.449439189221,1061826.0467253802,False
2021-10-01,2022-01-01,3,validation,2361.645210710561,2278.1263162038003,2281.161102351808,1317.1192042231323,3260.340618605314,83.51889450676072,83.51889450676072,6975.405739631426,True
2021-10-01,2022-04-01,6,validation,,1738.2048077322934,1731.7808278156472,336.16649378789634,3174.167858082557,,,,
2021-10-01,2022-10-01,12,validation,,550.7156814367148,572.6085915388102,-1438.2522237388384,2608.532377528298,,,,
2021-11-01,2021-12-01,1,validation,3139.2264604363068,2097.5877969139974,2100.4269465488924,1473.6091078226766,2735.5276610406845,1041.6386635223093,1041.6386635223093,1085011.1053445428,False
2021-11-01,2022-02-01,3,validation,2311.250466948733,1704.6235377501405,1707.7716023919832,741.4097217953979,2690.847929822138,606.6269291985925,606.6269291985925,367996.23122891417,True
2021-11-01,2022-05-01,6,validation,,1061.6647673662003,1055.441314468572,-343.48240666670847,2504.9350214012848,,,,
2021-11-01,2022-11-01,12,validation,,-364.2579848031252,-342.07460941016785,-2372.5285761654995,1718.391193062522,,,,
2021-12-01,2022-01-01,1,validation,2361.645210710561,1390.8524138931964,1393.828614127112,766.9588527285941,2032.2772749161468,970.7927968173647,970.7927968173647,942438.654352481,False
2021-12-01,2022-03-01,3,validation,1917.0,888.1859061591393,891.5344741958107,-75.75939039070903,1879.001221914084,1028.8140938408606,1028.8140938408606,1058458.439685591,False
2021-12-01,2022-06-01,6,validation,,90.48404747926098,84.37155703567525,-1332.2757558974838,1560.5436079665815,,,,
2021-12-01,2022-12-01,12,validation,,-1682.6325294958453,-1660.0355883644302,-3730.7066715380793,435.6855486628484,,,,
2022-01-01,2022-02-01,1,validation,2311.250466948733,2855.3390662486645,2858.459142117355,2214.767528848493,3512.451369484199,-544.0885992999315,544.0885992999315,296032.4038881614,True
2022-01-01,2022-04-01,3,validation,,2591.9114531168652,2595.49858877014,1607.4367409992337,3604.826066526309,,,,
