forecast_origin,forecast_date,horizon,split,actual,forecast_point,forecast_mean,forecast_lower_10,forecast_upper_90,error,abs_error,sq_error,in_interval
2024-05-01,2025-05-01,12,test,,5588.014877804787,5641.264224315432,2863.9175077079826,8435.675391502458,,,,
2024-06-01,2024-07-01,1,test,5652.0,5420.669810105903,5414.460008172284,4519.521536131023,6295.946815886197,231.3301898940972,231.3301898940972,53513.65675643907,True
2024-06-01,2024-09-01,3,test,5994.0,5443.1001895384015,5443.092491124469,3951.138849466773,6963.703865898902,550.8998104615985,550.8998104615985,303490.6011666251,True
2024-06-01,2024-12-01,6,test,6122.0,5478.574653903682,5492.784882309324,3383.421100774049,7479.271585985218,643.4253460963182,643.4253460963182,413996.17599916685,True
2024-06-01,2025-06-01,12,test,,5552.290769347985,5592.231248377855,2827.7151632462164,8375.973562031662,,,,
2024-07-01,2024-08-01,1,test,5959.0,5664.209315701912,5656.931676526914,4764.885493775959,6534.102392197447,294.7906842980883,294.7906842980883,86901.54754893517,True
2024-07-01,2024-10-01,3,test,6472.0,5685.565223352709,5685.024737689417,4202.3541798729675,7200.77548244582,786.4347766472911,786.4347766472911,618479.6579202747,True
2024-07-01,2025-01-01,6,test,6065.0,5719.171291710922,5732.510220508603,3633.5321552953674,7706.099236322454,345.82870828907835,345.82870828907835,119597.49547689245,True
2024-07-01,2025-07-01,12,test,,5788.82596438432,5827.828751689752,3082.324908662461,8591.002246026139,,,,
2024-08-01,2024-09-01,1,test,5994.0,5670.029108925481,5663.124361775377,4774.639477944473,6537.893651937121,323.9708910745194,323.9708910745194,104957.13826361811,True
2024-08-01,2024-11-01,3,test,6451.0,5704.230300801036,5702.604292565893,4230.090511924181,7214.332099369077,746.7696991989642,746.7696991989642,557664.9836417114,True
2024-08-01,2025-02-01,6,test,6086.0,5751.825674040756,5761.6582094688865,3668.4391649668905,7721.165081395866,334.174325959244,334.174325959244,111672.48013031507,True
2024-08-01,2025-08-01,12,test,,5837.994580927721,5873.361511962526,3122.1237476707665,8627.235417627919,,,,
2024-09-01,2024-10-01,1,test,6472.0,5975.341360859329,5963.315690234737,5079.557320318216,6835.58571729852,496.65863914067086,496.65863914067086,246669.8038330631,True
2024-09-01,2024-12-01,3,test,6122.0,6007.1395458759425,5999.0202422215725,4549.315276473533,7501.7748553486135,114.86045412405747,114.86045412405747,13192.92392158471,True
2024-09-01,2025-03-01,6,test,,6052.964948485493,6062.7351410644915,3982.222911044824,8006.1592272397365,,,,
2024-09-01,2025-09-01,12,test,,6139.666809486649,6169.558538650866,3452.040717701234,8892.505889431526,,,,
2024-10-01,2024-11-01,1,test,6451.0,6006.0898453669615,5995.385697621121,5113.241804292974,6863.499109526121,444.9101546330385,444.9101546330385,197945.0456955942,True
2024-10-01,2025-01-01,3,test,6065.0,6030.755532430904,6024.385433563689,4581.823890458812,7520.024701231296,34.24446756909583,34.24446756909583,1172.6835590908563,True
2024-10-01,2025-04-01,6,test,,6068.62602081032,6080.264402826076,4008.366106652023,8027.90721095396,,,,
2024-10-01,2025-10-01,12,test,,6146.043634804264,6176.4540198671175,3471.5824953690912,8890.674331383843,,,,
2024-11-01,2024-12-01,1,test,6122.0,6486.104840371973,6472.657178872885,5585.677768253055,7335.894120189795,-364.1048403719733,364.1048403719733,132572.33478230017,True
2024-11-01,2025-02-01,3,test,6086.0,6514.816042115943,6510.86624428691,5067.311618417146,8004.544645125752,-428.81604211594276,428.81604211594276,183883.197975982,True
2024-11-01,2025-05-01,6,test,,6558.847464005,6585.673482467547,4522.561587614075,8516.154445264247,,,,
2024-11-01,2025-11-01,12,test,,6649.235129015649,6679.246910396149,4009.2305434102323,9351.502391878674,,,,
2024-12-01,2025-01-01,1,test,6065.0,6458.559393138322,6448.233923035097,5566.12101581089,7309.080981375664,-393.55939313832187,393.55939313832187,154888.99592740418,True
2024-12-01,2025-03-01,3,test,,6477.117876860744,6476.274169128059,5038.203627041077,7966.257252043058,,,,
2024-12-01,2025-06-01,6,test,,6511.467524533052,6539.588574660687,4480.620397593641,8479.94654094104,,,,
2024-12-01,2025-12-01,12,test,,6594.491266202445,6634.529526271797,3968.1377831156747,9292.158234547132,,,,
2025-01-01,2025-02-01,1,test,6086.0,6144.331182041252,6134.35309958237,5259.25761432618,6992.36054732908,-58.33118204125185,58.33118204125185,3402.526798329662,True
2025-01-01,2025-04-01,3,test,,6186.817924931447,6186.121211707602,4751.2503509292,7667.50376353313,,,,
2025-01-01,2025-07-01,6,test,,6246.437257267659,6272.551974985821,4225.321978421196,8206.113710969863,,,,
2025-01-01,2026-01-01,12,test,,6356.666165865579,6396.002479841246,3746.856521107286,9046.383973879718,,,,
2025-02-01,2025-03-01,1,test,,6083.3574427586655,6073.855463752819,5201.874271082462,6929.143929181088,,,,
2025-02-01,2025-05-01,3,test,,6119.518359523626,6119.94046764766,4689.937221012518,7596.940004090397,,,,
2025-02-01,2025-08-01,6,test,,6172.636088012906,6200.662641791292,4158.839412190108,8133.185627986365,,,,
2025-02-01,2026-02-01,12,test,,6276.009654831591,6316.095873346572,3675.29854771396,8967.77596970098,,,,
