date,gross_reserves_usd_m,exports_usd_m,imports_usd_m,usd_lcy,m2_lcy_m,country,country_code,trade_balance_usd_m,m2_usd_m,reserve_change_usd_m,reserve_change_pct
2003-01-01,9288.161298548574,,,58.20435,1985844.0,pakistan,PAK,,34118.48083519531,492.3588170881194,5.597656588195332
2003-02-01,9573.624692986581,,,58.0906,2029447.0,pakistan,PAK,,34935.89324262445,285.4633944380075,3.07341125183318
2003-03-01,10304.60805242221,,,57.77995,2045645.0,pakistan,PAK,,35404.063174163355,730.9833594356296,7.635387670577187
2003-04-01,10363.37177274087,,,57.77045,2044895.0,pakistan,PAK,,35396.90274179966,58.76372031865867,0.5702664285697434
2003-05-01,10559.35287543928,,,57.6245,2094488.0,pakistan,PAK,,36347.17871738584,195.9811026984098,1.891094008746319
2003-06-01,10765.071902571979,,,57.8125,2156964.0,pakistan,PAK,,37309.64756756757,205.71902713269992,1.948216235970257
2003-07-01,10823.68997526635,,,57.70935,2160698.0,pakistan,PAK,,37441.03858386899,58.61807269437122,0.5445209583817556
2003-08-01,11154.36781183854,,,57.7438,2176440.0,pakistan,PAK,,37691.31924119992,330.67783657218934,3.055130342127632
2003-09-01,11163.28716117598,,,57.90665,2200231.0,pakistan,PAK,,37996.171424180124,8.919349337440508,0.07996284045765911
2003-10-01,11370.11165787364,,,57.4135,2221066.0,pakistan,PAK,,38685.43112682557,206.82449669765992,1.852720383445483
