date,gross_reserves_usd_m,exports_usd_m,imports_usd_m,usd_lcy,m2_lcy_m,country,country_code,trade_balance_usd_m,m2_usd_m,reserve_change_usd_m,reserve_change_pct
2016-02-01,16011.57982344202,5255.0,1647.0,7.8066,1923119.59083527,egypt,EGY,3608.0,246345.34763344732,84.31480102054957,0.5293740067855657
2016-03-01,16073.11907955049,2004.0,5387.0,8.8572,1988273.89291302,egypt,EGY,-3383.0,224481.0880315472,61.53925610847,0.3843421872610664
2016-04-01,16582.74791470055,1889.0,4606.0,8.8575,2007067.55056258,egypt,EGY,-2717.0,226595.26396416372,509.6288351500607,3.1706903472049186
2016-05-01,16955.96774285233,2079.0,4992.0,8.8575,2044728.8535974398,egypt,EGY,-2913.0,230847.17511684334,373.2198281517776,2.250651279700877
2016-06-01,17097.56557068638,1950.0,5329.0,8.8571,2094935.93343098,egypt,EGY,-3379.0,236526.16922367137,141.5978278340517,0.8350913966189921
2016-07-01,15000.164082465839,1754.0,5273.0,8.8574,2120151.9333474,egypt,EGY,-3519.0,239365.04316700157,-2097.401488220541,-12.267252197684309
2016-08-01,15943.26837821256,1899.0,6521.0,8.8569,2152085.35380315,egypt,EGY,-4622.0,242984.041120838,943.1042957467216,6.287293196006738
2016-09-01,18987.56370842569,1558.0,4136.0,8.8574,2183587.03011984,egypt,EGY,-2578.0,246526.86229817328,3044.295330213128,19.094549862645117
2016-10-01,18453.616519875468,1845.0,5011.0,8.8580064516129,2198635.53525288,egypt,EGY,-3166.0,248208.84329481877,-533.9471885502207,-2.8120889901914192
2016-11-01,22401.28673448927,1852.0,4244.0,17.7663,2601609.98277413,egypt,EGY,-2392.0,146435.1036948678,3947.6702146138014,21.39239324910629
2016-12-01,23642.691705967758,2010.0,4389.0,18.125,2658900.37033787,egypt,EGY,-2379.0,146697.95146691697,1241.4049714784887,5.541668146978407
2017-01-01,25774.64156935461,2009.0,5212.0,18.725,2702075.05275553,egypt,EGY,-3203.0,144303.07357839946,2131.9498633868534,9.017373697973309
2017-02-01,25940.548593498137,2050.0,5087.0,15.7679,2627634.8393426,egypt,EGY,-3037.0,166644.56518259252,165.90702414352563,0.6436831476282601
2017-03-01,27886.04081053803,2365.0,5458.0,18.0835294117647,2751280.62353923,egypt,EGY,-3093.0,152142.9009178548,1945.4922170398931,7.499811386130517
2017-04-01,28017.45277551188,2185.0,5106.0,18.0312,2785015.61874629,egypt,EGY,-2921.0,154455.36729370704,131.41196497384954,0.4712464055642851
2017-05-01,30487.52756228292,2260.0,4223.0,18.0324,2849601.3992605,egypt,EGY,-1963.0,158026.74071451943,2470.0747867710415,8.816200411087927
2017-06-01,30641.47392802154,1879.0,4358.0,18.04,2918192.96082092,egypt,EGY,-2479.0,161762.35924727938,153.94636573861862,0.5049486726141472
2017-07-01,35386.8284035785,1921.0,5515.0,17.8366,2940814.6009111498,egypt,EGY,-3594.0,164875.29018485305,4745.3544755569565,15.486704349484137
2017-08-01,35542.07424686853,2170.0,5485.0,17.6096,3003886.0927569703,egypt,EGY,-3315.0,170582.3012877618,155.2458432900312,0.4387108149944696
2017-09-01,35837.22201088122,1825.0,4866.0,17.6058823529412,3050372.86289323,egypt,EGY,-3041.0,173258.7326066984,295.14776401269046,0.8304179490556729
2017-10-01,36052.12164728433,2243.0,5457.0,17.6049,3088052.31278789,egypt,EGY,-3214.0,175408.6824002346,214.8996364031118,0.5996548402603885
2017-11-01,36023.38780350325,2228.0,5086.0,17.6672,3140628.83839901,egypt,EGY,-2858.0,177766.07715987874,-28.733843781083124,-0.07970083997330679
2017-12-01,36400.24255582555,2469.0,5774.0,17.6808333333333,3202658.6229393,egypt,EGY,-3305.0,181137.3119445335,376.8547523223024,1.046139120445666
2018-01-01,37540.21677141733,2147.0,5774.0,17.6261111111111,3254247.54586027,egypt,EGY,-3627.0,184626.51944868691,1139.9742155917775,3.1317764266088233
2018-02-01,41806.27609925554,2307.0,5587.0,17.5916666666667,3294895.89364031,egypt,EGY,-3280.0,187298.67704255634,4266.059327838215,11.363970948314673
2018-03-01,41892.15476707328,2472.0,5868.0,17.595,3343484.1950366297,egypt,EGY,-3396.0,190024.67718309918,85.8786678177421,0.2054205153643629
2018-04-01,43254.40193979042,2263.0,5579.0,17.6162,3379461.40136582,egypt,EGY,-3316.0,191838.2739390913,1362.247172717136,3.251795426354742
2018-05-01,43421.82440984604,2478.0,6324.0,17.8572,3401359.66776748,egypt,EGY,-3846.0,190475.5318732769,167.4224700556224,0.3870645819786578
2018-06-01,43497.21701401795,2098.0,5723.0,17.83475,3454321.05655671,egypt,EGY,-3625.0,193684.8599815927,75.39260417190962,0.1736283659118154
2018-07-01,43532.304960423244,2235.0,6335.0,17.8192,3466152.33798036,egypt,EGY,-4100.0,194517.84243851353,35.087946405292314,0.08066710657370635
2018-08-01,43610.31458146389,1984.0,5936.0,17.8491666666667,3515419.2355821603,egypt,EGY,-3952.0,196951.44883974903,78.0096210406482,0.1791993810379866
2018-09-01,43629.101197188334,2315.0,5328.0,17.8575,3549305.6174789798,egypt,EGY,-3013.0,198757.13943603414,18.786615724442527,0.043078376995775436
2018-10-01,43695.16673308957,2425.0,6989.0,17.8611,3563375.60171928,egypt,EGY,-4564.0,199504.82342740815,66.06553590123804,0.15142538830366092
2018-11-01,43740.57470564585,2330.0,6107.0,17.86278,3581583.45364031,egypt,EGY,-3777.0,200505.37786617255,45.407972556276945,0.1039198976711786
2018-12-01,41839.24299070972,2570.0,6450.0,17.8693,3628680.7510172003,egypt,EGY,-3880.0,203067.87344871933,-1901.331714936132,-4.346837524955327
2019-01-01,41902.83881539718,2338.0,5215.0,17.605,3640092.6033026297,egypt,EGY,-2877.0,206764.70339691165,63.59582468746521,0.15200041908403072
2019-02-01,43299.219950685496,2490.0,6097.0,17.4794,3674699.5182713,egypt,EGY,-3607.0,210230.3007123414,1396.381135288313,3.3324260951389517
2019-03-01,43305.069486224966,2585.0,6760.0,17.2733,3724688.55108141,egypt,EGY,-4175.0,215632.71355684267,5.849535539469798,0.013509563327307461
2019-04-01,43483.861764790614,2588.0,6538.0,17.1244,3762426.4981555897,egypt,EGY,-3950.0,219711.43503746638,178.7922785656483,0.4128668552824344
2019-05-01,43558.27991699359,2687.0,6042.0,16.7333,3796864.12096941,egypt,EGY,-3355.0,226904.6823381766,74.41815220297576,0.1711397037492013
2019-06-01,43859.59202597564,2304.0,5677.0,16.6528,3863641.74277965,egypt,EGY,-3373.0,232011.53816653354,301.3121089820488,0.6917447372950525
2019-07-01,44225.38098141139,2218.0,6441.0,16.5178,3884854.9672266403,egypt,EGY,-4223.0,235192.033274809,365.78895543575345,0.8339999041010682
2019-08-01,44273.81750153802,1976.0,5515.0,16.5044,3929472.4837450297,egypt,EGY,-3539.0,238086.3578042843,48.43652012662642,0.10952199631018011
2019-09-01,44266.53086347052,2396.0,5927.0,16.22,4010380.8237,egypt,EGY,-3531.0,247249.12599876698,-7.286638067496824,-0.016458120123130637
2019-10-01,44391.44241821596,2400.0,5653.0,16.0908,4024016.2210338702,egypt,EGY,-3253.0,250081.7996018762,124.91155474543484,0.2821805827312174
2019-11-01,44495.635438755286,2397.0,5426.0,16.065,4053148.53044017,egypt,EGY,-3029.0,252296.82729163833,104.19302053932915,0.23471420360194895
2019-12-01,44568.83711206694,2620.0,6120.0,15.9931,4110515.5181029304,egypt,EGY,-3500.0,257018.05891934212,73.2016733116543,0.1645142778383457
2020-01-01,44633.614606577554,2488.0,5387.0,15.7494,4140451.38104101,egypt,EGY,-2899.0,262895.8170496025,64.7774945106139,0.14534257276610507
2020-02-01,44598.41277817468,2684.0,4732.0,15.5625,4186575.14408269,egypt,EGY,-2048.0,269016.876728205,-35.201828402874526,-0.07886842397408778
2020-03-01,39266.842905201636,2230.0,5033.0,15.6989,4276765.37394489,egypt,EGY,-2803.0,272424.5248995082,-5331.569872973043,-11.954617980445658
2020-04-01,36253.88571453556,1842.0,4287.0,15.6986,4353065.02617753,egypt,EGY,-2445.0,277290.01478969655,-3012.9571906660785,-7.673031412125464
2020-05-01,35190.78347375116,1567.0,4174.0,15.8383,4451433.83638797,egypt,EGY,-2607.0,281055.027142305,-1063.1022407843993,-2.932381508441073
2020-06-01,37218.52851799987,2224.0,5595.0,16.0869,4538807.535583,egypt,EGY,-3371.0,282143.08136328316,2027.7450442487097,5.762148051523797
2020-07-01,37353.91317976414,2167.0,4457.0,15.9336,4627172.739243,egypt,EGY,-2290.0,290403.47060570115,135.38466176427028,0.3637560837441267
2020-08-01,37362.52035401348,1923.0,4972.0,15.8108,4682127.893278,egypt,EGY,-3049.0,296134.7871883776,8.607174249344098,0.023042229091019273
2020-09-01,37467.98637902354,2321.0,5082.0,15.7078,4757180.183895,egypt,EGY,-2761.0,302854.64443747693,105.46602501005691,0.28227759800665275
2020-10-01,38286.50180677162,2603.0,5145.0,15.6561,4805874.74100319,egypt,EGY,-2542.0,306965.00028763164,818.5154277480833,2.1845727695853245
2020-11-01,38223.38146389892,2209.0,5542.0,15.6072,4845957.952063411,egypt,EGY,-3333.0,310495.02486438374,-63.12034287270217,-0.16486317603855438
2020-12-01,38972.81293667076,2820.0,6094.0,15.6842,4920524.92586382,egypt,EGY,-3274.0,313724.9541490047,749.4314727718374,1.960662411512848
2021-01-01,39039.05647439677,2560.0,5722.0,15.6772,4959490.818055,egypt,EGY,-3162.0,316350.54844328074,66.24353772601171,0.1699737143265878
2021-02-01,39001.31620186259,3014.0,6105.0,15.6575,5023184.61911404,egypt,EGY,-3091.0,320816.5172673824,-37.74027253418171,-0.09667311646973653
2021-03-01,39180.34845680116,3464.0,6274.0,15.6553,5131876.334544361,egypt,EGY,-2810.0,327804.4071045819,179.03225493857462,0.4590415718586094
2021-04-01,39187.5091602251,2932.0,6006.0,15.6286,5184027.0708734505,egypt,EGY,-3074.0,331701.3085544099,7.160703423935047,0.01827626273367411
2021-05-01,39371.87685572706,3156.0,6482.0,15.6286,5257354.92337067,egypt,EGY,-3326.0,336393.2101001158,184.36769550196186,0.4704756680199873
2021-06-01,39446.320246926596,3687.0,6586.0,15.6297,5356608.63836808,egypt,EGY,-2899.0,342719.86272085074,74.44339119953656,0.18907757807007375
2021-07-01,39468.700692286795,2973.0,5843.0,15.6497,5425831.93118443,egypt,EGY,-2870.0,346705.17205981136,22.38044536019879,0.05673645911734582
2021-08-01,39538.639264564204,3294.0,6261.0,15.6493,5490612.7948433,egypt,EGY,-2967.0,350853.57139573654,69.93857227740955,0.17720008779280594
2021-09-01,39685.07058675268,3488.0,6083.0,15.66,5574010.84586024,egypt,EGY,-2595.0,355939.38990167563,146.43132218847313,0.37034992835403013
2021-10-01,39637.885005781245,3862.0,6484.0,15.6606,5651909.00263671,egypt,EGY,-2622.0,360899.90183241444,-47.1855809714325,-0.11890008074518787
2021-11-01,39790.188978014616,4568.0,5906.0,15.6611,5740126.668851701,egypt,EGY,-1338.0,366521.2960042207,152.3039722333706,0.3842383926669024
2021-12-01,39824.38821736153,4312.0,6798.0,15.6611,5822649.48661002,egypt,EGY,-2486.0,371790.582181968,34.19923934691178,0.08594892415767497
2022-01-01,39775.84139372365,4140.0,8888.0,15.6608,5876620.56512134,egypt,EGY,-4748.0,375243.9572129993,-48.54682363788015,-0.12190224586229315
2022-02-01,40062.93646393988,4450.0,8630.0,15.6614,5948841.10948056,egypt,EGY,-4180.0,379840.9535214323,287.09507021622994,0.7217825196314642
2022-03-01,35327.63340290324,5395.0,9683.0,18.2186,6280451.99988597,egypt,EGY,-4288.0,344727.47630915494,-4735.30306103664,-11.81966046173082
2022-04-01,35446.961450575414,4765.0,7427.0,18.4408,6416250.941826969,egypt,EGY,-2662.0,347937.77611746616,119.32804767217749,0.33777537915227196
2022-05-01,33681.17834833055,4045.0,8188.0,18.5475,6500587.451033809,egypt,EGY,-4143.0,350483.21612259385,-1765.7831022448663,-4.981479455458948
2022-06-01,31548.85148758076,4063.0,8151.0,18.7464,6614488.1712716,egypt,EGY,-4088.0,352840.4478338027,-2132.3268607497885,-6.3309152628131855
2022-07-01,31325.572974752682,3713.0,7122.0,18.9094,6708871.1262976,egypt,EGY,-3409.0,354790.26972286793,-223.2785128280775,-0.7077231097175507
2022-08-01,31314.903420155497,3609.0,8527.0,19.1808,6808404.660786,egypt,EGY,-4918.0,354959.3687847222,-10.669554597185197,-0.034060205716857084
2022-09-01,31465.56352234358,4399.0,6888.0,19.5108,6949656.147492231,egypt,EGY,-2489.0,356195.345526182,150.6601021880815,0.481113098663144
2022-10-01,31604.69967877712,4029.0,7742.0,24.0714,7181661.03395923,egypt,EGY,-3713.0,298348.2902514698,139.13615643354206,0.4421854906070388
2022-11-01,31695.77818939235,4163.0,7335.0,24.5247,7317011.59370994,egypt,EGY,-3172.0,298352.7461583604,91.07851061522888,0.288180275531591
2022-12-01,32143.92600846069,4508.0,7088.0,24.6894,7402740.41982486,egypt,EGY,-2580.0,299834.76389968407,448.14781906834105,1.4139038214822097
2023-01-01,32237.39384702572,4131.0,7427.0,30.1163,7710432.07119886,egypt,EGY,-3296.0,256021.89084312684,93.46783856502952,0.290779161638266
2023-02-01,32376.26330800275,3533.0,6251.0,30.568,7822810.0011580195,egypt,EGY,-2718.0,255915.00919778916,138.86946097703185,0.43077136333042887
2023-03-01,32516.99474131892,3997.0,7096.0,30.838,7965912.93338276,egypt,EGY,-3099.0,258314.83667497113,140.73143331616666,0.4346747244342364
2023-04-01,32546.82125507437,3234.0,6007.0,30.838,8069150.789926849,egypt,EGY,-2773.0,261662.58479560443,29.826513755451742,0.09172592360620069
2023-05-01,32683.19808515258,3782.0,7772.0,30.8423,8140532.31384939,egypt,EGY,-3990.0,263940.5074799671,136.37683007821033,0.4190173565934652
2023-06-01,32842.23656906504,3169.0,6204.0,30.8423,8248189.27508625,egypt,EGY,-3035.0,267431.06950798904,159.03848391245992,0.48660624795071605
2023-07-01,32874.49558107264,3188.0,7087.0,30.8423,8343414.24260547,egypt,EGY,-3899.0,270518.54896053375,32.25901200759836,0.0982241630826719
2023-08-01,32931.864629734584,3687.0,7745.0,30.8423,8467486.25195924,egypt,EGY,-4058.0,274541.3361506515,57.36904866194527,0.174509289489988
2023-09-01,32898.81367674133,3134.0,6714.0,30.8423,8551079.38955378,egypt,EGY,-3580.0,277251.6767411568,-33.050952993253304,-0.10036162046959118
2023-10-01,33095.82299667092,3401.0,7660.0,30.8414,8682319.404612519,egypt,EGY,-4259.0,281515.0870133171,197.00931992958795,0.5988341156169641
2023-11-01,33156.88124404463,3327.0,6730.0,30.8414,8787887.27687459,egypt,EGY,-3403.0,284938.0143856826,61.05824737370858,0.18448928549035237
2023-12-01,33070.18083613744,3498.0,6509.0,30.8414,8877593.65517456,egypt,EGY,-3011.0,287846.6494768253,-86.70040790718485,-0.26148541314560125
2024-01-01,33143.26057638224,3576.0,6760.0,30.8414,8983812.04770667,egypt,EGY,-3184.0,291290.66928565723,73.07974024480063,0.220983793850138
2024-02-01,33206.69076826509,3581.0,6448.0,30.8414,9124887.24762423,egypt,EGY,-2867.0,295864.8844612835,63.43019188284961,0.1913818700386205
2024-03-01,38235.74127524895,2690.0,5950.0,47.16,9988680.84216507,egypt,EGY,-3260.0,211804.08910443322,5029.050506983855,15.144690394111793
2024-04-01,38934.24332650907,3283.0,6032.0,47.7997,10097540.814320302,egypt,EGY,-2749.0,211246.94954822524,698.5020512601259,1.8268301541005671
2024-05-01,43998.663189321,3806.0,7386.0,47.2271,10348949.120846,egypt,EGY,-3580.0,219131.58167336127,5064.419862811927,13.007623701174452
2024-06-01,44268.44686781884,3145.0,6005.0,47.982,10618551.195246302,egypt,EGY,-2860.0,221302.8051195511,269.78367849784263,0.6131633530250591
2024-07-01,44293.82787174735,3611.0,8144.0,48.524,10783776.3533902,egypt,EGY,-4533.0,222235.93177376557,25.381003928509017,0.05733429953911351
2024-08-01,44368.18492084985,3410.0,8343.0,48.5719,10895326.285109099,egypt,EGY,-4933.0,224313.36400488965,74.35704910250206,0.16787225822478824
2024-09-01,44531.707621956884,3636.0,7868.0,48.2469,11081758.8013715,egypt,EGY,-4232.0,229688.51473092573,163.52270110703103,0.36855846458165864
2024-10-01,44751.85208672859,4083.0,7726.0,48.9023,11247572.5325405,egypt,EGY,-3643.0,230000.890194132,220.14446477170713,0.4943544196431393
2024-11-01,44810.531172137395,3555.0,7252.0,49.5458,11341908.7107595,egypt,EGY,-3697.0,228917.66225915213,58.679085408803076,0.13112102108105983
2024-12-01,44921.341018465944,3870.0,8104.0,50.7866,11636422.0432276,egypt,EGY,-4234.0,229123.86423244714,110.80984632854961,0.24728527743373974
2025-01-01,45148.658507461885,4357.0,7790.0,50.1883,11864638.398464698,egypt,EGY,-3433.0,236402.47624375997,227.31748899594095,0.5060345124213939
2025-02-01,44979.65505920582,4636.0,6758.0,50.61,12218378.6408778,egypt,EGY,-2122.0,241422.22171266153,-169.0034482560659,-0.37432662197068867
2025-03-01,45756.655925719744,4619.0,7126.0,50.5291,12566821.630092401,egypt,EGY,-2507.0,248704.64010030657,777.0008665139248,1.7274495891335118
2025-04-01,45882.00942730312,4131.0,7544.0,50.7467,12684269.801052699,egypt,EGY,-3413.0,249952.60383537647,125.35350158337678,0.27395686823545873
2025-05-01,46122.39522408397,4279.0,7673.0,49.6983,12821920.8087428,egypt,EGY,-3394.0,257995.15896404505,240.3857967808508,0.523921684732942
2025-06-01,46425.130007341395,3542.0,7911.0,49.5476,13072937.9899897,egypt,EGY,-4369.0,263846.0387584807,302.73478325742326,0.6563726402035286
2025-07-01,46680.94658633462,3763.0,8971.0,48.6244,13186820.0606568,egypt,EGY,-5208.0,271197.5892896735,255.81657899322454,0.5510303987361409
2025-08-01,46942.66092986641,3960.0,8692.0,48.5353,13388185.9487769,egypt,EGY,-4732.0,275844.3019570684,261.7143435317921,0.5606448940527864
2025-09-01,47046.54672220172,4945.0,8208.0,47.8306,13622799.8331543,egypt,EGY,-3263.0,284813.4841117256,103.88579233530618,0.2213035867108415
2025-10-01,47630.23450786234,4631.0,8760.0,47.1714,13686842.4003681,egypt,EGY,-4129.0,290151.2865924713,583.6877856606225,1.2406602106359799
2025-11-01,47826.35922801186,,,47.5321,13673422.5913161,egypt,EGY,,287667.12582267774,196.12472014952073,0.4117651785173315
2025-12-01,48875.49453926899,,,47.6266,14027761.8310372,egypt,EGY,,294536.2849969806,1049.1353112571305,2.1936340716536273
2026-01-01,49967.9477726076,,,46.8643,,egypt,EGY,,,1092.4532333386087,2.235175814867474
