date,const_mean,const_lower_16,const_upper_84,const_lower_5,const_upper_95,gross_reserves_usd_m_lag1_mean,gross_reserves_usd_m_lag1_lower_16,gross_reserves_usd_m_lag1_upper_84,gross_reserves_usd_m_lag1_lower_5,gross_reserves_usd_m_lag1_upper_95,usd_lkr_lag1_mean,usd_lkr_lag1_lower_16,usd_lkr_lag1_upper_84,usd_lkr_lag1_lower_5,usd_lkr_lag1_upper_95,m2_usd_m_lag1_mean,m2_usd_m_lag1_lower_16,m2_usd_m_lag1_upper_84,m2_usd_m_lag1_lower_5,m2_usd_m_lag1_upper_95
2007-01-01,97.17879068620991,97.06696227929444,97.29556112172604,97.0066136857137,97.36002663790576,1.0332254886032854,1.0089973849866365,1.0557376817854194,0.9951250153730709,1.0718750513193172,1.5375167337806197,1.4310229758340989,1.6443774846102008,1.3570485891755637,1.7102750871271966,0.20246016901585046,0.12585407261694886,0.28156785601760564,0.07580256363188134,0.3307263664232233
2007-02-01,97.17726858142537,97.06038780155622,97.29721314106884,96.99531710837006,97.37190652245576,1.0378060735502455,1.0136045641435072,1.0631910730416565,0.9995723914221697,1.0791828009932378,1.531116191278236,1.4187163037523596,1.6381076652714859,1.3491733864543918,1.7068764003899823,0.19399947716578034,0.122922703615257,0.26885093265638393,0.07499219279330781,0.3238510838131187
2007-03-01,97.17494773202124,97.06620101324387,97.27903840984267,96.98226645848642,97.3603122726736,1.0387100104597915,1.013678852456728,1.0628177002510368,0.997882533844103,1.0798830238276058,1.5235957790567423,1.3984467007548596,1.646249481535851,1.3232091794136989,1.7193813258339001,0.20234175963258863,0.12271888371026757,0.28316216835169294,0.07142079416876415,0.32880632414828936
2007-04-01,97.16701048667824,97.05292682177533,97.28191430390893,96.99267107762513,97.3407380396202,1.0432588966313268,1.0181801050079515,1.0673549800626987,1.0046490005338733,1.0854445457174433,1.54315418904163,1.426639589776625,1.653770524137886,1.3550000282571688,1.719816207289842,0.20665213864369988,0.13349614425768785,0.2766397727164757,0.08761803195131834,0.33184893893958733
2007-05-01,97.17711363099394,97.06434601779317,97.29278664050308,96.99303158085335,97.3495244918447,1.0455376510255627,1.0237514289086367,1.0694543205344964,1.005444569523544,1.0847288476873893,1.527683934428294,1.4172259843972057,1.6490188393593328,1.3307510628743517,1.7085774090109438,0.1924596614869525,0.11370463040880388,0.26410228770125593,0.06992952453340934,0.3194645805512379
2007-06-01,97.17307985049794,97.06705970416832,97.29474157413671,96.97730781675546,97.35134112249638,1.0482125681981833,1.0228253266243104,1.0739635027946088,1.006940396245092,1.0908291616081707,1.5345480664007551,1.4176888850566642,1.6463625544023508,1.3365559222158532,1.7236780391884023,0.20033656705042532,0.1267914023197592,0.2790393292681501,0.08399956755805925,0.3271972448231632
2007-07-01,97.1771362520335,97.05977991656425,97.28641269563597,96.98888891317497,97.37364867782225,1.0525363391600029,1.0284203806734429,1.0780320286187461,1.0109670073732473,1.0952398590512007,1.5242184436627624,1.403763067722941,1.6360794905634133,1.3381117214288023,1.7015208177432215,0.20052540279076625,0.12584647645227312,0.2811305834130582,0.07648712255535574,0.33359814125709136
2007-08-01,97.17002091043672,97.05328468634511,97.28179159739386,96.99098324017179,97.35718517914101,1.0581000903468496,1.0320504342676458,1.082960561031871,1.0183987052063157,1.098835005984699,1.535592597987395,1.427815697647737,1.636918736742108,1.3541993719769605,1.6968561407190954,0.2110223076106622,0.13652945808418449,0.28105318097077503,0.09392718323267406,0.33617962989336597
2007-09-01,97.16834622601385,97.04815527615905,97.28416399646125,96.98400448208288,97.35305585332101,1.0599879387316602,1.0357218053237849,1.0855461597828329,1.0207755561007206,1.100938929699469,1.5354237647125353,1.4241469626013818,1.6495836959739227,1.3538768002399073,1.7154216266966922,0.20811669162545401,0.13255808808308667,0.2876744445181086,0.07631523015117388,0.33884388309848773
2007-10-01,97.1754974274455,97.06158885438853,97.28211922791586,96.9859213619649,97.35959068489171,1.0625208293564132,1.0361583354901562,1.088315062366221,1.0206256559133566,1.1062450190375546,1.5263632436372778,1.4086288898188033,1.6419169581332884,1.3539322219228582,1.7112184593809354,0.21467208141407002,0.1338550608177464,0.2902073641305372,0.09095861562641698,0.3345581153306091
2007-11-01,97.16328516975761,97.0501125067792,97.27871265504017,96.97691464857066,97.33594078952397,1.063168662214554,1.0355678527267655,1.089338289758847,1.0177624048446101,1.1063172380564805,1.5395009865668614,1.4173737885693873,1.6584374276685852,1.3515967587517181,1.728348694273342,0.21718215113778044,0.13672560626489377,0.2941083641660711,0.0994880405819952,0.34798866667510897
2007-12-01,97.16110446671446,97.04923739410789,97.2810731733496,96.96555539360851,97.3623986188812,1.0596520179505562,1.0362335295020344,1.0832422023109873,1.0208282445729626,1.0998440172379693,1.536788378923281,1.4169760395943767,1.6558360954167946,1.3553180225635408,1.7287919582541105,0.21647906474681877,0.1391216532778395,0.2946937364167417,0.08357464362051828,0.34183175453524034
2008-01-01,97.17936430464728,97.0696410420215,97.28863476439744,97.00604891198573,97.36046364939692,1.052430542530319,1.027606723062046,1.0757218904774062,1.012665748007374,1.0937173380282585,1.5288634522782092,1.4041192988469722,1.648161456279104,1.341351028537356,1.725088481523679,0.219009473374586,0.13778543525102685,0.2962365906994387,0.09375004334156503,0.3534375060880603
2008-02-01,97.16897636334511,97.04813758652334,97.28469984517628,96.98139959719695,97.37200870013586,1.042060422480371,1.0184874460064839,1.0677351842991805,1.0015999315226076,1.0818786072538338,1.5294719293121415,1.4221008929164152,1.6398788151897072,1.3278530654103036,1.7014334135391622,0.214252417931729,0.1455682384327626,0.2834080198262712,0.09493357476829073,0.33201426860440286
