date,const_mean,const_lower_16,const_upper_84,const_lower_5,const_upper_95,gross_reserves_usd_m_lag1_mean,gross_reserves_usd_m_lag1_lower_16,gross_reserves_usd_m_lag1_upper_84,gross_reserves_usd_m_lag1_lower_5,gross_reserves_usd_m_lag1_upper_95,exports_usd_m_lag1_mean,exports_usd_m_lag1_lower_16,exports_usd_m_lag1_upper_84,exports_usd_m_lag1_lower_5,exports_usd_m_lag1_upper_95,imports_usd_m_lag1_mean,imports_usd_m_lag1_lower_16,imports_usd_m_lag1_upper_84,imports_usd_m_lag1_lower_5,imports_usd_m_lag1_upper_95,remittances_usd_m_lag1_mean,remittances_usd_m_lag1_lower_16,remittances_usd_m_lag1_upper_84,remittances_usd_m_lag1_lower_5,remittances_usd_m_lag1_upper_95
2024-02-01,-21825.751010641558,-21825.916547159526,-21825.58572868002,-21826.001384101564,-21825.492948205887,-15128324.99954869,-15128325.136561679,-15128324.8583655,-15128325.225721026,-15128324.761242451,-12388304.544314897,-12388304.594214857,-12388304.493319627,-12388304.62771968,-12388304.464724455,17261342.49814596,17261342.427922096,17261342.573295686,17261342.365682982,17261342.623863783,26452377.940339305,26452377.92415794,26452377.957134485,26452377.912000537,26452377.966269575
2024-03-01,-21699.66570900318,-21699.824558559536,-21699.509140699847,-21699.909717379964,-21699.36885936111,-15046863.336168382,-15046863.477255285,-15046863.195738992,-15046863.563938092,-15046863.089957189,-12202599.346043987,-12202599.405810863,-12202599.29118481,-12202599.440870507,-12202599.25447688,19208694.96425228,19208694.88677349,19208695.042076908,19208694.836646914,19208695.098291017,20069346.325888213,20069346.311774287,20069346.342093263,20069346.299878772,20069346.35398706
2024-04-01,-21541.992216079147,-21542.158150517596,-21541.82447394425,-21542.263794065202,-21541.745362580605,-14950358.837322418,-14950358.995272892,-14950358.682363492,-14950359.088329578,-14950358.595221981,-11640922.600262197,-11640922.651754849,-11640922.552831199,-11640922.688880064,-11640922.50365517,21356085.682630014,21356085.61211271,21356085.759890772,21356085.568968594,21356085.804865804,11808393.72018212,11808393.703379521,11808393.736167992,11808393.694749946,11808393.747646606
2024-05-01,-21323.58673728016,-21323.758396417357,-21323.42121433342,-21323.864428029494,-21323.322309473777,-14819107.43969009,-14819107.57697781,-14819107.280907705,-14819107.678297326,-14819107.216592189,-11222629.913958242,-11222629.964657627,-11222629.861576537,-11222630.006350642,-11222629.825131362,23127672.51382038,23127672.436104376,23127672.58454032,23127672.39535137,23127672.640917227,8204341.778902344,8204341.765347649,8204341.792422697,8204341.755017385,8204341.801899779
2024-06-01,-20973.848612072234,-20974.013563281304,-20973.680515415443,-20974.125508040535,-20973.550556953767,-14616414.308352374,-14616414.456378872,-14616414.15439247,-14616414.555550778,-14616414.049767876,-10661227.318655565,-10661227.375822013,-10661227.260870289,-10661227.410209792,-10661227.2291748,25000636.40243296,25000636.32857848,25000636.476288527,25000636.279701184,25000636.539276205,65723.51691287271,65723.50280083761,65723.5300977946,65723.4925830598,65723.54189245003
2024-07-01,-20589.36715988642,-20589.541082884192,-20589.19907943248,-20589.6400991968,-20589.09385892891,-14394812.930921204,-14394813.066815449,-14394812.787361976,-14394813.166898146,-14394812.681075105,-9829943.863736818,-9829943.921119424,-9829943.807855623,-9829943.956224738,-9829943.772974767,26830866.456448343,26830866.37681828,26830866.535056178,26830866.32915174,26830866.57483739,-10928517.81048233,-10928517.825847138,-10928517.796425212,-10928517.835140469,-10928517.784808919
2024-08-01,-20156.570675108695,-20156.738449608238,-20156.395262253576,-20156.845064481287,-20156.305348062568,-14148109.958304625,-14148110.095478084,-14148109.819920413,-14148110.1880111,-14148109.726494558,-8916989.106163464,-8916989.161512803,-8916989.05460062,-8916989.198194118,-8916989.011738444,28712117.07184779,28712116.99140685,28712117.15039206,28712116.94366005,28712117.204667863,-26733094.520887114,-26733094.53559793,-26733094.506483246,-26733094.546095703,-26733094.492920194
2024-09-01,-19667.092761526532,-19667.27012862482,-19666.916865977433,-19667.36157613004,-19666.80799161335,-13869275.979009116,-13869276.130450265,-13869275.834341507,-13869276.21030904,-13869275.731691698,-8586398.826047556,-8586398.880313288,-8586398.772544485,-8586398.920139233,-8586398.729950992,30587759.626870636,30587759.551643033,30587759.701246776,30587759.502611805,30587759.74745523,-43416440.127203986,-43416440.142890595,-43416440.11050318,-43416440.15392271,-43416440.09917478
2024-10-01,-19127.403677969553,-19127.585643133265,-19127.232600788688,-19127.675514664443,-19127.117905816533,-13561450.92979652,-13561451.090633355,-13561450.769884693,-13561451.182750342,-13561450.671833267,-8199825.9103049645,-8199825.971660572,-8199825.850991462,-8199826.014899478,-8199825.819441986,32314726.38711144,32314726.30742988,32314726.467479896,32314726.247523043,32314726.51902586,-57067217.894912854,-57067217.909594014,-57067217.87855799,-57067217.91862863,-57067217.868521854
2024-11-01,-18495.038582576835,-18495.203617657957,-18494.8729244771,-18495.305999241504,-18494.78613668033,-13202134.065893058,-13202134.225398766,-13202133.922269905,-13202134.304863546,-13202133.829905126,-8082093.036245081,-8082093.092515399,-8082092.977515916,-8082093.137393206,-8082092.94121121,34047607.02526655,34047606.93952411,34047607.10793077,34047606.888698705,34047607.15636587,-72652233.18860714,-72652233.20313698,-72652233.17414662,-72652233.21194236,-72652233.16509926
2024-12-01,-17856.80504275208,-17856.98470752191,-17856.62062115484,-17857.098145340824,-17856.511683159584,-12839370.441805424,-12839370.594727691,-12839370.279254792,-12839370.678707654,-12839370.195560792,-7894330.191087596,-7894330.254334767,-7894330.130891406,-7894330.296951856,-7894330.091676785,35810122.45948983,35810122.374478295,35810122.54520554,35810122.3161458,35810122.60610434,-86302922.58181131,-86302922.59575641,-86302922.5671761,-86302922.6031095,-86302922.56028432
2025-01-01,-17247.517310516476,-17247.68244323837,-17247.35834425256,-17247.785947350993,-17247.26553056193,-12491950.32420288,-12491950.473500775,-12491950.181857308,-12491950.552841812,-12491950.09025937,-7730701.582556021,-7730701.636520914,-7730701.521164346,-7730701.672762472,-7730701.481320161,37642963.33345839,37642963.25423563,37642963.41300661,37642963.20223762,37642963.46135025,-105835035.1742544,-105835035.19131584,-105835035.15774539,-105835035.2020531,-105835035.14667927
2025-02-01,-16786.260031995072,-16786.436697816538,-16786.092720221448,-16786.547398673036,-16785.97455126303,-12235398.326994825,-12235398.466207827,-12235398.185179047,-12235398.579111166,-12235398.082820171,-8626683.88244287,-8626683.938303182,-8626683.82541879,-8626683.978329347,-8626683.791271936,39574437.40977225,39574437.32971676,39574437.48209445,39574437.27734741,39574437.54278284,-124121512.85654621,-124121512.87309335,-124121512.83795255,-124121512.88489732,-124121512.82806005
2025-03-01,-16474.965612178523,-16475.148124158593,-16474.782719095914,-16475.24987374632,-16474.66127682705,-12064775.011995917,-12064775.162945824,-12064774.857732477,-12064775.26795526,-12064774.761279067,-9140708.094749074,-9140708.156946275,-9140708.03328668,-9140708.193117414,-9140708.00136964,41336524.63162991,41336524.55481675,41336524.7113874,41336524.49355625,41336524.76778721,-142309852.44214445,-142309852.45740676,-142309852.42554978,-142309852.46911934,-142309852.41550812
