date,value_raw,value_standardized,country,country_code,source_provider,source_url,COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,FREQUENCY
2009-09-01,5.4897,5.4897,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2009-10-01,5.4586,5.4586,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2009-11-01,5.4585,5.4585,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2009-12-01,5.4754,5.4754,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2010-01-01,5.4566,5.4566,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2010-02-01,5.4756,5.4756,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2010-03-01,5.4913,5.4913,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2010-04-01,5.5436,5.5436,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2010-05-01,5.6468,5.6468,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
2010-06-01,5.6807,5.6807,egypt,EGY,imf,https://api.imf.org/external/sdmx/2.1/data/ER/EGY.XDC_USD.EOP_RT.M?detail=full&startPeriod=2000-01,EGY,XDC_USD,EOP_RT,M
