date,gross_reserves_usd_m,fx_reserves_usd_m,imf_position_usd_m,sdrs_usd_m,gold_usd_m,predetermined_short_term_net_drains_usd_m,fx_forward_short_positions_usd_m,exports_usd_m,imports_usd_m,tourism_earnings_usd_m,remittances_usd_m,usd_lkr,services_inflows_usd_m,services_outflows_usd_m,services_balance_usd_m,reserve_money_rs_m,m2_rs_m,m2b_rs_m,nfa_monetary_authorities_rs_m,nfa_commercial_banks_rs_m,m2b_nfa_rs_m,neer_index,reer_index,current_account_usd_m,current_account_plus_capital_usd_m,gross_external_debt_market_usd_m,short_term_external_debt_market_usd_m,long_term_external_debt_market_usd_m,banking_sector_external_liabilities_market_usd_m,gross_external_debt_face_usd_m,gross_external_debt_face_pct_gdp,central_bank_external_swap_liabilities_usd_m,external_debt_service_payments_usd_m,external_debt_service_amortization_usd_m,external_debt_service_interest_usd_m,debt_service_to_exports_services_pct,debt_service_to_external_receipts_pct,imports_trailing_3m_avg_usd_m,import_cover_months,reserve_net_drains_usd_m,adjusted_usable_reserves_usd_m,adjusted_usable_reserve_cover_months,trade_balance_usd_m,buffer_inflows_usd_m,buffer_inflows_share_imports,underlying_balance_official_usd_m,underlying_balance_proxy_usd_m,current_account_proxy_usd_m,current_account_filled_usd_m,underlying_balance_filled_usd_m,reserve_block_raw,usd_lkr_depreciation_raw,neer_depreciation_raw,reserve_change_pressure_raw,fx_market_pressure_raw,external_balance_pressure_user_raw,external_balance_pressure_adjusted_raw,buffer_inflow_support_raw,current_account_pressure_raw,short_term_external_debt_to_reserves_raw,external_debt_to_reserves_raw,debt_service_to_external_receipts_raw,gross_reserves_lkr_m,adjusted_usable_reserves_lkr_m,m2b_to_adjusted_reserves_raw,m2b_nfa_deterioration_raw,reserve_block_z,usd_lkr_depreciation_z,neer_depreciation_z,reserve_change_pressure_z,external_balance_pressure_user_z,external_balance_pressure_adjusted_z,buffer_inflow_support_z,current_account_pressure_z,short_term_external_debt_to_reserves_z,debt_service_to_external_receipts_z,m2b_to_adjusted_reserves_z,m2b_nfa_deterioration_z,fx_market_pressure_z,external_financing_pressure_z,resident_fx_liability_pressure_z,slepi_user_spec,slepi_legacy_adjusted,slepi_adjusted
2021-08-01,3543.508985941734,2954.224646512238,68.15837675966,129.33465404036,390.6357332184286,-7242.698894486537,-556.0,1101.0348746447219,1686.6675039530146,13.1355504,446.6176342664486,199.1268,,,,1089265.63721614,9412400.623723723,10513644.48178877,-83880.50421688995,-617074.1670948119,-700954.6713117019,78.08404930181264,83.95302917883187,,,51238.723704864635,8291.187938808795,42947.53576605585,6510.859170193397,54554.15435976611,62.26418279411069,0.0,4597.0,3187.0,1410.0,30.7,22.3,1685.3225314499248,2.102570231997768,-7798.698894486537,-4255.189908544803,-2.5248519669905307,-585.6326293082927,459.7531846664486,0.2725808042124086,,-752.1825358262209,-292.42935115977235,-292.42935115977235,-752.1825358262209,2.995732273553991,0.0012401799749772735,0.004069229230717397,-0.2333987749406229,0.0012401799749772735,0.1733769996009353,0.4459578038133439,-0.2725808042124086,0.1733769996009353,2.339824160656193,14.459882536814641,0.223,705607.6051418225,-847322.3498808193,,0.00015040280551717537,1.70212801772526,-0.2148013581162343,0.11839600431992832,-3.234992092510711,0.5812314137309218,-0.9692486291604968,1.7775112142295861,0.5812314137309218,3.8124024676310557,1.1555168551718888,,0.02879891243584642,-1.1104658154356724,2.4839596614014723,0.02879891243584642,0.9615173218923835,0.5738973111695288,0.9142133193554954
2021-09-01,2704.1872990039246,2129.1970316576635,67.42188383117,127.9384966254786,378.43065506683723,-6721.027298993395,-581.0,1034.4575246293707,1526.0326573702341,35.307004219999996,353.22780133179384,199.2033,,,,1295955.78850114,9448987.05630214,10488100.250755433,-158710.380303598,-563425.0304503497,-722135.4107539477,77.72252354392812,83.73988853061218,,,52008.83531256288,9161.09101115712,42847.74430140576,7438.916626423787,55843.80479775379,64.23771344456009,200.0,4597.0,3187.0,1410.0,30.7,22.3,1640.931967646947,1.6479582044352867,-7302.027298993395,-4597.83999998947,-2.801968692573313,-491.5751327408634,388.53480555179385,0.25460451562114284,,-648.8341107492291,-260.2993051974353,-260.2993051974353,-648.8341107492291,2.995732273553991,0.00038410354096019006,0.00464070802796801,0.27031605199438635,0.00038410354096019006,0.170572565364362,0.4251770809855048,-0.25460451562114284,0.170572565364362,3.387742784877204,19.232704528906005,0.223,538683.0337796685,-915904.9008699025,,0.0020195020009195854,1.6832737226734968,-0.2948489638757029,0.16878746025571864,3.7097970356337737,0.559419960907352,-1.1919109940389803,1.933020914647548,0.559419960907352,5.0,1.14263650671028,,0.17083621403883356,1.1945785106712632,3.07131825335514,0.17083621403883356,0.9702164085881735,0.5323836698515905,1.6271476119018131
2021-10-01,2269.211946488995,1687.732932944309,67.73342177558001,128.53105410605008,384.1223375883549,-6799.951645643082,-545.0,1192.3364394091789,1694.2769255028936,59.34714646,317.38781426512065,200.083,,,,1286440.88917625,9535950.16260725,10581729.527161457,-252574.05697803997,-583988.4399048182,-836562.4968828582,78.4289747761822,85.37068599583935,,,52008.83531256288,9161.09101115712,42847.74430140576,7438.916626423787,55843.80479775379,64.23771344456009,200.0,4597.0,3187.0,1410.0,30.7,22.3,1635.6590289420474,1.3873380125910062,-7344.951645643082,-5075.739699154086,-3.103177134929583,-501.94048609371475,376.73496072512063,0.22235736971587364,,-660.2233458817603,-283.4883851566397,-283.4883851566397,-660.2233458817603,2.995732273553991,0.004406369181015002,-0.009048341639465995,0.17536881208267724,0.004406369181015002,0.16732116272698158,0.3896785324428552,-0.22235736971587364,0.16732116272698158,4.037124441078094,22.919337875438558,0.223,454030.7338893576,-1015569.226225847,,0.010813646846216976,1.6650324013870796,0.08557939762622434,-1.0588502237033055,2.3264275432665005,0.5346467059118559,-1.5728056953798635,2.222767800506451,0.5346467059118559,5.0,1.1301774986776245,,0.8401125933298752,0.45105223906313974,3.065088749338812,0.8401125933298752,1.1270065763579027,0.6001434760349729,1.4289550239252218
2021-11-01,1588.37233054694,1014.6678115731258,67.03569163280001,123.66376611275348,382.21398159832785,-6651.179779173239,-535.0,1211.4690722829193,1764.628143730678,115.44168044000001,271.43416537213164,201.214,,,,1287802.8704132398,9510655.13616524,10545784.865036545,-329910.93324363924,-576436.3230387559,-906347.2562823952,78.625401907193,87.29188197822528,,,52008.83531256288,9161.09101115712,42847.74430140576,7438.916626423787,55843.80479775379,64.23771344456009,200.0,4597.0,3187.0,1410.0,30.7,22.3,1661.6459088679355,0.9559030128320684,-7186.179779173239,-5597.8074486262985,-3.3688329256863363,-553.1590714477586,386.8758458121317,0.2192393038650174,,-716.5012644336019,-329.62541862147026,-329.62541862147026,-716.5012644336019,2.995732273553991,0.0056367378504500465,-0.0025013913980442837,0.35672281066003425,0.0056367378504500465,0.1867959659334202,0.40603526979843757,-0.2192393038650174,0.1867959659334202,5.767596699448038,32.74347853607734,0.223,319602.750118672,-1126357.227967892,,0.0066173130110875975,1.6473715437889378,0.20177623870062722,-0.4617908061865375,4.657568699602785,0.66673169127892,-1.3790823048549479,2.211310161208658,0.66673169127892,5.0,1.1181173495172954,,0.5181535134495061,1.4658513773722914,3.0590586747586475,0.5181535134495061,1.1817974087442857,0.6703439097108188,1.7097533217996992
2021-12-01,3139.2264604363068,2771.950604309453,66.97778673069,123.55832378048096,175.37950520835307,-6903.65100025078,-2143.408,1156.2853341767309,2240.979740627027,233.27590755999998,325.155964755842,201.9533,,,,1305808.68900562,9638905.35845862,10647308.958705362,-387262.5383357955,-594713.2225801696,-981975.7609159651,79.58448486813666,90.43306703223925,,,51775.14872913697,8420.014550782154,43355.13417835481,7146.028216940827,56814.762916579864,64.2007665782784,1773.8463273160517,4597.0,3187.0,1410.0,30.7,22.3,1899.9616032868662,1.6522578430035408,-9047.05900025078,-5907.832539814473,-3.109448385480071,-1084.694406450296,558.4318723158419,0.2491909508113592,,-1300.5412585865624,-742.1093862707205,-742.1093862707205,-1300.5412585865624,2.995732273553991,0.0036674642444962657,-0.012124333430565848,-0.681266618969212,0.0036674642444962657,0.3311539916300529,0.5803449424414121,-0.2491909508113592,0.3311539916300529,2.682194055414497,16.49296391377288,0.223,633977.1431324317,-1193106.2772629145,,0.007103062842159297,1.6302610036138792,0.014488632497637538,-1.3243173944485154,-5.0,1.6610608149827664,0.5296772214054403,1.8810097695955517,1.6610608149827664,2.236728583273287,1.1064352219837585,,0.55414159357758,-2.103276253983626,1.6715819026285228,0.55414159357758,1.2967050551724586,1.0138591567781272,0.7149068668103856
2022-01-01,2361.645210710561,2079.0822190842528,66.60403690798,122.87020477320131,92.01475891839098,-6612.8064079447995,-2508.41,1102.6034670306735,1959.3836352967767,151.7358399144,259.2224004013944,201.842,,,,1337489.49377062,9650968.291091619,10667725.545318495,-662717.2623600097,-552869.6847602475,-1215586.9471202572,79.17071012039894,92.45450585873776,,,51775.14872913697,8420.014550782154,43355.13417835481,7146.028216940827,56814.762916579864,64.2007665782784,1773.8463273160517,2483.09835214264,1714.2043560854204,768.8939960572155,15.35738082596331,12.275513146041348,1988.330506551494,1.1877528423614714,-9121.2164079448,-6759.571197234238,-3.399621529198309,-856.7801682661031,410.9582403157944,0.20973852843960744,,-1050.1138240006057,-639.1555836848113,-639.1555836848113,-1050.1138240006057,2.995732273553991,-0.0005512694319058653,0.005212751427982276,0.2846179200489874,-0.0005512694319058653,0.326202369036323,0.5359408974759304,-0.20973852843960744,0.326202369036323,3.565317310405308,21.923339074948984,0.12275513146041347,476679.1926202411,-1364365.3695921532,,0.021898874808118005,1.6136727819224759,-0.38664363626161646,0.24594186266882254,3.0654884940445615,1.6072539756711106,0.043408923868768684,2.231949629581898,1.6072539756711106,3.4963482093727554,-3.0737237569802796,,1.6826170670697669,0.9749289068172559,0.2113122261962379,1.6826170670697669,1.2665581877284668,0.8755969247778814,1.1017919726517702
2022-02-01,2311.250466948733,2026.2114586890987,66.75143120426,119.54321698144474,97.6679900699851,-6827.1393839267885,-2488.41,1093.3378369012546,1872.9492863064165,169.40481704100003,204.92486303716285,202.0063,,,,1324234.44510921,9735818.023782909,10755111.286060214,-734241.4553695499,-540758.0765052831,-1274999.5318748332,79.23543855196328,92.87066651114104,,,51775.14872913697,8420.014550782154,43355.13417835481,7146.028216940827,56814.762916579864,64.2007665782784,1773.8463273160517,2483.09835214264,1714.2043560854204,768.8939960572155,15.35738082596331,12.275513146041348,2024.4375540767403,1.1416753568389497,-9315.549383926787,-7004.298916978054,-3.459874029146044,-779.6114494051619,374.3296800781629,0.19986108690447593,,-965.322437343084,-590.992757264921,-590.992757264921,-965.322437343084,2.995732273553991,0.0008136719112830093,-0.0008172464984399497,0.021569793590303945,0.0008136719112830093,0.31554124908016007,0.515402335984636,-0.19986108690447593,0.31554124908016007,3.6430558570738074,22.401357823191486,0.12275513146041347,466887.15520158585,-1414912.5083127439,,0.005524125522678794,1.597580834364457,-0.2555100341607717,-0.297916371384565,0.22891208954631875,1.5162150757369308,-0.1813776318360359,2.283792450383792,1.5162150757369308,3.4124635028079138,-2.935034787001237,,0.4258180263410479,-0.10817143866633933,0.2387143579033384,0.4258180263410479,1.2855195815811022,0.8611214046878604,0.8110847073345968
2022-03-01,1917.0,1701.5156177668896,66.1551542784,118.47716629097259,29.322753479966554,-7139.159770815328,-2471.49,1058.2320434309793,1818.9123121575753,161.2374855,318.4002148284584,252.6383,,,,1386700.1295236903,10073392.15378472,11575558.640797008,-1203377.2668048798,-685336.8489708418,-1888714.1157757216,62.55335582959457,74.65916857759599,,,51222.200770791416,8669.246324158508,42552.95444663291,6814.958862614927,56709.27115893252,63.00651251907966,2021.325434003858,2483.09835214264,1714.2043560854204,768.8939960572155,15.35738082596331,12.275513146041348,1883.7484112535897,1.0176518204595497,-9610.649770815327,-7693.649770815327,-4.08422362819427,-760.6802687265961,479.6377003284584,0.26369479008007646,,-944.5212489277071,-464.88354859924874,-464.88354859924874,-944.5212489277071,2.995732273553991,0.22365993650864713,0.23640376937875018,0.18702724168865312,0.22365993650864713,0.255583265609879,0.5192780556899554,-0.26369479008007646,0.255583265609879,4.522298551986703,26.719979536145757,0.12275513146041347,484307.6211,-1943710.5988941737,,0.05301813959439564,1.5819608991726304,5.0,5.0,1.9690015570696144,1.0922454258298657,-0.13835365782632514,1.6438534751201022,1.0922454258298657,4.428049142463801,-2.81357010190536,,4.045324844319631,3.9896671856898713,0.8072395202792206,4.045324844319631,2.3295149500306493,2.0218651791166016,1.867778257742897
2022-04-01,1812.0,1602.2132233302032,64.3318676913,115.19728005431385,28.727127709960506,-3676.8647165305615,-2363.85,970.9060449924372,1698.9619799051154,108.6590791,248.94295927029472,320.3267,,,,1481804.94447078,10193425.623765688,11940607.974843834,-1462227.8871770797,-732943.0762013088,-2195170.9633783884,50.88183699643173,65.79626288517943,,,51222.200770791416,8669.246324158508,42552.95444663291,6814.958862614927,56709.27115893252,63.00651251907966,2021.325434003858,2483.09835214264,1714.2043560854204,768.8939960572155,15.35738082596331,12.275513146041348,1796.9411927897027,1.0083802448687367,-6040.714716530561,-4228.714716530561,-2.353284978661765,-728.0559349126783,357.60203837029474,0.2104826609423398,,-908.6743080468458,-551.0722696765511,-551.0722696765511,-908.6743080468458,2.995732273553991,0.2373825909491991,0.2065138629572889,0.05633025644271987,0.2373825909491991,0.3243582117754793,0.5348408727178191,-0.2104826609423398,0.3243582117754793,4.7843522760256665,28.268322721187317,0.12275513146041347,580431.9804,-1354570.2303876702,,0.025665095801512137,1.5667903433026826,5.0,5.0,0.5804466008094308,1.5527968840515944,0.033183438640577635,2.1191678857791847,1.5527968840515944,4.397012437804966,-2.706036274714506,,1.901776660331769,3.5268155336031435,0.8454880815452299,1.901776660331769,2.5596887782833653,2.1797854169306112,1.8729727106256626
2022-05-01,1887.0,1776.4439040290495,64.59028626269999,16.728281250120986,27.829599059984474,-2655.7036966229184,-2224.756625,1048.30075887742,1451.4641465787,43.53804386099999,304.13890450622404,356.2948,,,,1414850.0583536,10117497.47117743,11896968.867599156,-1546520.1309384904,-536295.5534184108,-2082815.6843569013,46.22429281203297,64.3313694805135,,,51222.200770791416,8669.246324158508,42552.95444663291,6814.958862614927,56709.27115893252,63.00651251907966,2021.325434003858,2483.09835214264,1714.2043560854204,768.8939960572155,15.35738082596331,12.275513146041348,1656.446146213797,1.1391858433268047,-4880.460321622919,-2993.460321622919,-1.8071582516975797,-403.1633877012798,347.67694836722404,0.23953533346775827,,-551.689120274184,-204.01217190695996,-204.01217190695996,-551.689120274184,2.995732273553991,0.1064170655708816,0.09600054453384343,-0.040557058765625514,0.1064170655708816,0.14055612216660304,0.3800914556343613,-0.23953533346775827,0.14055612216660304,4.594195190333073,27.144780482666356,0.12275513146041347,672328.2876,-1066554.3466005735,,-0.009444025639798176,1.5520480244990318,4.104933853042585,2.8724390306764858,-0.4353514860983675,0.290945220641935,-1.6733948060787491,1.816525859678854,0.290945220641935,3.822590258305565,-2.609959033923642,,-0.7147815719928694,2.1806737992069007,0.6063156121909614,-0.7147815719928694,1.9411132394656012,1.4500282327854304,1.1574956641347072
2022-06-01,1854.0,1745.806880670099,63.54129828398,16.463361118497374,27.373033419973755,-2905.8035667892545,-2213.26,1248.7728586166036,1226.475253841347,45.0127134288,274.30161465382605,356.619,,,,1452596.4004274402,10143626.332263399,11901351.248986265,-1612689.8207012394,-509235.3848877747,-2121925.205589014,46.42233788325768,72.2996458913594,,,49534.07619992577,8475.406726498562,41058.66947342721,6111.944681746711,56810.14695315629,66.08531844645363,2033.2599196061335,2483.09835214264,1714.2043560854204,768.8939960572155,15.35738082596331,12.275513146041348,1458.9671267750543,1.27076201099756,-5119.063566789255,-3265.0635667892548,-2.237928125225447,22.29760477525656,319.31432808262605,0.2603512195476645,,-84.20141212939461,235.11291595323144,235.11291595323144,-84.20141212939461,2.995732273553991,0.0009095069343540985,-0.004275284948735081,0.01764279924274979,0.0009095069343540985,-0.1916980511566399,0.06865316839102457,-0.2603512195476645,-0.1916980511566399,4.571416788834176,26.71740895357377,0.12275513146041347,661171.626,-1164383.7041248174,,0.0032861412468138066,1.5377141673744654,-0.20628241118701673,-0.356932977138183,0.17614571864798206,-1.9678488616401861,-5.0,1.6026565182043564,-1.9678488616401861,3.5578677861206307,-2.5234386431661857,,0.2313882180343573,-0.12902322322573925,0.5172145714772225,0.2313882180343573,0.24155985318790474,-0.5164779314020487,-0.010485836503559387
2022-07-01,1817.0,1709.2536743990577,63.341263167600005,16.41826927392439,26.74438465997783,-3066.378991416501,-2208.6,1164.598544818325,1286.84388421319,85.0266091584,279.473219110128,357.134,,,,1436447.58682362,10253559.294894429,11955344.2030896,-1686199.3893863207,-437634.7952318208,-2123834.1846181415,47.11901555909254,76.33399168808481,,,49534.07619992577,8475.406726498562,41058.66947342721,6111.944681746711,56810.14695315629,66.08531844645363,2033.2599196061335,2483.09835214264,1714.2043560854204,768.8939960572155,15.35738082596331,12.275513146041348,1321.5944282110793,1.3748544645875254,-5274.978991416501,-3457.9789914165012,-2.616520558502391,-122.24533939486491,364.499828268528,0.2832510087199837,,-243.02219921322308,121.47762905530493,121.47762905530493,-243.02219921322308,2.995732273553991,0.0014430764966943954,-0.01489588363105021,0.02015867772962928,0.0014430764966943954,-0.09439966304038468,0.18885134567959905,-0.2832510087199837,-0.09439966304038468,4.66450562823256,27.261461860168282,0.12275513146041347,648912.478,-1234961.8691205408,,0.00015967578989771472,1.5237702518514216,-0.1847576977064161,-0.6865323877642018,0.20215226266693975,-1.2832832700857764,-3.5033136073942024,1.3772218385297301,-1.2832832700857764,3.4603548744342985,-2.444989021054938,,-0.001297751419279426,-0.22304594093455934,0.5076829266896803,-0.001297751419279426,0.3582377806472398,-0.19676980367986674,0.13128099188019154
2022-08-01,1717.0,1619.7293473292389,62.27600438994,8.453476079115822,25.91562865996766,-3106.1341118242553,-2183.2200000000003,1225.3706146436166,1485.870236308291,67.94319168,325.35725286826,356.4891,,,,1386247.65126437,10285938.02313927,11986911.204924239,-1614856.5383709797,-420242.04487431596,-2035098.5832452956,47.26725462030761,78.21645327044669,,,49534.07619992577,8475.406726498562,41058.66947342721,6111.944681746711,56810.14695315629,66.08531844645363,2033.2599196061335,2483.09835214264,1714.2043560854204,768.8939960572155,15.35738082596331,12.275513146041348,1333.0631247876095,1.2880110236891906,-5289.354111824256,-3572.3541118242556,-2.6798086642696846,-260.49962166467435,393.30044454826,0.2646936690282134,,-394.93313512136126,-1.6326905731012857,-1.6326905731012857,-394.93313512136126,2.995732273553991,-0.0018073971415919488,-0.003141117512497793,0.056608207498695676,-0.0018073971415919488,0.0010988110086637016,0.2657924800368771,-0.2646936690282134,0.0010988110086637016,4.936171652008482,28.84919988347453,0.12275513146041347,612091.7847,-1273505.3022055284,,-0.007402707824880962,1.5101989125335227,-0.312587386585564,-0.31447537322302466,0.5856076652940501,-0.6308566839691809,-2.61385804839722,1.5331433742781033,-0.6308566839691809,3.554296736128224,-2.3734287031702976,,-0.5640782127368988,-0.013818364838179553,0.5904340164789632,-0.5640782127368988,0.5249745540642203,0.029224212957210505,0.36398947005128135
2022-09-01,1779.0,1682.8377556750897,61.249029845079995,8.335055932475932,25.149131609975203,-3081.027063753596,-2200.23,1079.8298985077095,1284.363138823137,40.5121295124,359.3294925274374,358.9229,,,,1378578.57737266,10351443.54299118,12051480.030225325,-1590817.2384177498,-302021.5031025739,-1892838.7415203238,48.09571511296472,82.17378620842493,,,48836.23762275401,8495.890468663581,40340.34715409043,6073.853500635784,56896.29037322157,69.20810981576027,2021.325434003858,2483.09835214264,1714.2043560854204,768.8939960572155,15.35738082596331,12.275513146041348,1352.359086448206,1.315479015763713,-5281.2570637535955,-3502.2570637535955,-2.589738996727426,-204.53324031542752,399.84162203983743,0.3113150867956337,,-333.4384368698886,66.40318516994881,66.40318516994881,-333.4384368698886,2.995732273553991,0.006803937840294871,-0.017375325824880328,-0.03547282676835963,0.006803937840294871,-0.05170125423468172,0.259613832560952,-0.3113150867956337,-0.05170125423468172,4.775655125724329,27.451510749159084,0.12275513146041347,638523.8391000001,-1257040.2618679255,,-0.01180434613575939,1.4969838477638568,0.0288157569950782,-0.7599019873991232,-0.3877488897445462,-0.9838181477774827,-2.621743661742086,1.0970892304598898,-0.9838181477774827,3.2077243777198285,-2.3078049935103224,,-0.8908304439845165,-0.3729450400495304,0.44995969210475306,-0.8908304439845165,0.4097676718603356,0.00028629336918473136,0.1475450880103992
2022-10-01,1705.0,1609.8058427330577,3.66416638739,66.12635279254013,24.742857879961466,-3085.4345107390136,-2195.6600000000003,,1335.6650258777895,54.898773930000004,355.3548728418218,361.8925,,,,1341680.5172585,10338383.96284081,12045718.9292109,-1635192.9233080004,-238004.26824099908,-1873197.1915489994,48.694855518876444,82.21815909724528,,,48836.23762275401,8495.890468663581,40340.34715409043,6073.853500635784,56896.29037322157,69.20810981576027,2021.325434003858,2483.09835214264,1714.2043560854204,768.8939960572155,15.35738082596331,12.275513146041348,1368.6328003364058,1.2457687698124114,-5281.094510739014,-3576.0945107390144,-2.6128955186957534,,410.2536467718218,0.30715309514240374,,,,,,2.995732273553991,0.008239604205901863,-0.012380298092897757,0.04248629794821803,0.008239604205901863,,,-0.30715309514240374,,4.98292696109301,28.642954617451032,0.12275513146041347,617026.7125,-1294161.7827276187,,-0.0016305834534868302,1.484109737286948,0.085664391799672,-0.5976175082575703,0.43745938513238836,,,1.1273119013310653,,3.2554677386032225,-2.247339991071644,,-0.13017073347855299,-0.024831243775169987,0.5040638737657892,-0.13017073347855299,,,
2022-11-01,1806.0,1733.1032348497404,3.7542508184399996,40.98827921177144,26.785284699969022,-3291.510554494461,-809.2,995.3306766048757,1444.5641504195742,80.98046070660001,384.40581738667186,362.6885,,,,1318493.25969462,10416961.235001089,12162933.89470332,-1639535.4139762893,-230446.38516976987,-1869981.7991460592,47.986973746638725,80.6147745866922,,,48836.23762275401,8495.890468663581,40340.34715409043,6073.853500635784,56896.29037322157,69.20810981576027,2021.325434003858,2483.09835214264,1714.2043560854204,768.8939960572155,15.35738082596331,12.275513146041348,1354.864105040167,1.3329750144546477,-4100.710554494461,-2294.7105544944607,-1.6936831863491066,-449.2334738146984,465.38627809327187,0.3221638014193418,,-602.3099747168692,-136.92369662359732,-136.92369662359732,-602.3099747168692,2.995732273553991,0.0021971327435217347,0.014643794546710609,-0.05754934425931364,0.0021971327435217347,0.09478547324037342,0.4169492746597152,-0.3221638014193418,0.09478547324037342,4.704258288296557,27.041106103407536,0.12275513146041347,655015.431,-832265.1289437641,,-0.0002643599341060652,1.4715621675687036,-0.15465127601898912,0.25828560968352,-0.6233205700006077,0.00884736857236272,-1.0395548040294944,0.984421312197002,0.00884736857236272,2.8578092089553726,-2.191391406348169,,-0.027994933131707346,-0.17322874544535893,0.3332089013036017,-0.027994933131707346,0.5775448930797697,0.31544434992930553,0.41009742299982727
2022-12-01,1898.0,1863.3403247519202,3.79993547444,1.8062851357314544,27.626916639971355,-3184.5738066512936,-2262.91,1067.5928431750358,1425.5633543297174,127.35945576900001,475.61069513836514,363.1862,,,,1349388.58203157,10497052.426244661,12289636.895492472,-1613860.8621647602,-152951.9394662995,-1766812.8016310597,47.258520156357164,79.63195548405044,,,49666.86093345622,7625.232064076709,42041.62886937952,5370.156558040035,57260.892718457566,74.52969842997635,2037.0144861970477,2483.09835214264,1714.2043560854204,768.8939960572155,15.35738082596331,12.275513146041348,1401.9308435423607,1.3538470950565473,-5447.483806651293,-3549.483806651293,-2.531853709475821,-357.9705111546816,602.9701509073651,0.42296973268569626,,-502.0321254971487,100.93802541021643,100.93802541021643,-502.0321254971487,2.995732273553991,0.0013713112689934803,0.015296635345860121,-0.04968624519294241,0.0013713112689934803,-0.07080570996977982,0.35216402271591646,-0.42296973268569626,-0.07080570996977982,4.017508990556749,26.167998384328882,0.12275513146041347,689327.4075999999,-1289123.5356992178,,-0.008394796232982216,1.459327563946591,-0.18717210460826397,0.27779111249634025,-0.537894919516596,-1.1100679709859356,-1.663325743543249,0.07050183538216641,-1.1100679709859356,2.158479323659893,-2.139423604995401,,-0.6357193721700751,-0.14909197054283987,0.00952785933224587,-0.6357193721700751,0.05814733093363948,-0.08016711220568885,0.05242387043751534
2023-01-01,2121.0,2065.432830597256,3.85027425477,21.693903222956145,29.207930409951956,-3208.103050985096,-2287.85,978.1692142738522,1423.3694642654602,153.50127706134003,437.48872117666946,363.945,411.70533825134004,177.06106461543362,234.64427363590642,1589719.1460650403,10518322.592590999,12322462.075727083,-1539645.28223473,-33088.249546784675,-1572733.5317815146,46.821885223873764,79.51080566122667,34.289955385669145,35.00940812493127,49666.86093345622,7625.232064076709,42041.62886937952,5370.156558040035,57260.892718457566,74.52969842997635,2037.0144861970477,2751.460072755468,2124.794828492397,626.665244263071,15.879617004819726,11.57256404467389,1431.1656563382505,1.482008732257274,-5495.953050985096,-3374.9530509850956,-2.3581847678068084,-445.2002499916081,590.9899982380095,0.4152049155719341,-556.7000428523404,-597.8783520891016,-6.888353851092006,34.289955385669145,-556.7000428523404,2.995732273553991,0.0020871069084789085,0.00928223184725363,-0.11108697539480929,0.0020871069084789085,-0.024090692013942226,0.3911142235579919,-0.4152049155719341,-0.024090692013942226,3.5951117699560156,23.4167189690977,0.11572564044673889,771927.345,-1228297.2881407705,,-0.01575003993981402,1.4473931288838373,-0.15814785010928556,0.08531720211593079,-1.188640092621417,-0.7872407304293798,-1.2703677737936971,0.14044979635826765,-0.7872407304293798,1.7485652598561858,-2.3119492163108313,,-1.1846699143442185,-0.42049024687159053,-0.2816919782273227,-1.1846699143442185,0.16061358617585986,0.03983182533478054,-0.01050745666111394
2023-02-01,2219.0,2184.2875087265556,3.7940821278899994,1.726419778645579,27.671755199985178,-3236.4165331262066,-2286.562154,981.9602879262027,1021.0436136907641,161.61072694880403,407.4113413923999,362.6511,403.940115238804,168.48641285163094,235.45370238717308,1504684.73628812,10549863.94806304,12345802.725401752,-1495995.0882271898,61536.16112141975,-1434458.92710577,47.335963020321564,62.096543511555225,449.74012243588686,452.7508330651706,49666.86093345622,7625.232064076709,42041.62886937952,5370.156558040035,57260.892718457566,74.52969842997635,2037.0144861970477,2751.460072755468,2124.794828492397,626.665244263071,15.879617004819726,11.57256404467389,1289.9921440953142,1.720165514307228,-5522.978687126207,-3303.9786871262068,-2.561239386030001,-39.08332576456144,569.022068341204,0.5572945765601149,-119.28194590531712,-151.6455046531916,417.37656368801237,449.74012243588686,-119.28194590531712,2.995732273553991,-0.003561542286601771,-0.010919597551161786,-0.04516896836791137,-0.003561542286601771,-0.44047102043977554,0.11682355612033939,-0.5572945765601149,-0.44047102043977554,3.436337117655119,22.382542106109156,0.11572564044673889,804722.7909,-1198191.5052628748,,-0.011200130744940685,1.4357467856891044,-0.3837666288056362,-0.5599873561983573,-0.4823311414547762,-3.5982307330465586,-3.9104279940357913,-1.1475683215089933,-3.5982307330465586,1.585478511396896,-2.2531478759175076,,-0.8400796221878536,-0.4753617088195899,-0.33383468226030577,-0.8400796221878536,-0.9234547244180209,-1.0015040396653292,-0.7429200846093374
